timestamp,price,volume,rsi,adx,atr,range_low,range_high,sma_5,avg_volume,volume_spike_threshold,is_trending,is_choppy,bull_breakout,bear_breakdown,rsi_bullish,rsi_bearish,volume_spike,macro_bullish,macro_bearish,long_signal,short_signal,exit_long,exit_short,currently_long,currently_short,entry_price,stop_loss,take_profit,position,final_signal,signal_reason
2025-02-21 15:15:00-05:00,146.78,298467,50.0,15.189873417722247,0.2878571428571429,146.17,147.14,146.78199999999998,181235.7,271853.55000000005,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-21 15:30:00-05:00,146.69,498888,44.4444444444443,14.600914205345244,0.28142857142856925,146.26,147.14,146.766,199094.2,298641.30000000005,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-21 15:45:00-05:00,146.48,1361603,45.662100456620934,13.694479478211983,0.28999999999999815,146.43,147.14,146.68800000000002,258715.75,388073.625,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 09:30:00-05:00,146.87,359387,56.504065040650325,12.716302372625412,0.3192857142857122,146.41,147.14,146.69,267953.95,401930.92500000005,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 09:45:00-05:00,147.27,462627,61.371841155235046,13.395296647596636,0.36642857142856905,146.27,147.14,146.818,277044.05,415566.07499999995,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 10:00:00-05:00,147.42,507689,57.19999999999978,14.36807674487394,0.3814285714285696,146.27,147.34,146.94599999999997,291898.7,437848.05000000005,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 10:15:00-05:00,147.58,304341,70.66666666666683,15.065923479846054,0.3792857142857124,146.27,147.83,147.124,302334.1,453501.14999999997,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 10:30:00-05:00,147.78,359344,75.21008403361326,16.061214659856994,0.38928571428571346,146.27,147.83,147.384,317648.2,476472.30000000005,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 10:45:00-05:00,147.83,258409,75.0,18.17334703852179,0.39571428571428513,146.27,147.83,147.576,326699.6,490049.39999999997,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 11:00:00-05:00,147.73,486340,69.86899563318727,19.428914774112116,0.3857142857142861,146.27,148.04,147.668,343954.9,515932.35000000003,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 11:15:00-05:00,147.75,287094,71.68141592920259,20.59479910001742,0.38785714285714334,146.27,148.04,147.734,351168.6,526752.8999999999,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 11:30:00-05:00,147.72,244357,69.40639269406306,21.7705875616912,0.38571428571428407,146.27,148.04,147.762,349666.35,524499.5249999999,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 11:45:00-05:00,147.98,180379,72.95081967212988,22.951864000959116,0.3971428571428573,146.27,148.04,147.802,347232.95,520849.42500000005,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 12:00:00-05:00,147.98,92591,80.54298642533834,25.02048573703423,0.3828571428571418,146.27,148.06,147.83200000000002,338981.55,508472.32499999995,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 12:15:00-05:00,148.05,196275,79.81220657276907,27.38439270196554,0.37714285714285517,146.27,148.06,147.89600000000002,342974.8,514462.19999999995,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 12:30:00-05:00,148.17,213176,84.25925925925817,29.68521890867935,0.3799999999999995,146.27,148.13,147.98,344700.4,517050.60000000003,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 12:45:00-05:00,147.86,228456,80.5309734513277,32.11702969721576,0.37857142857142734,146.27,148.2,148.00799999999998,349027.75,523541.625,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 13:00:00-05:00,147.7,138261,70.4433497536939,34.25519057964902,0.34857142857142825,146.27,148.22,147.952,346259.55,519389.32499999995,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 13:15:00-05:00,147.84,129573,66.10169491525369,35.626899788020864,0.30571428571428577,146.27,148.22,147.924,344630.25,516945.375,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 13:30:00-05:00,147.83,83061,62.576687116564784,35.41978356939591,0.2699999999999981,146.27,148.22,147.88,334515.9,501773.85000000003,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 13:45:00-05:00,147.76,143867,55.84415584415496,34.294951253549016,0.2464285714285706,146.27,148.22,147.798,326785.9,490178.85000000003,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 14:00:00-05:00,147.81,110360,51.079136690647466,33.2971121105834,0.22785714285714068,146.27,148.22,147.788,307359.5,461039.25,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 14:15:00-05:00,147.97,115908,54.66666666666603,32.07869811977857,0.21999999999999886,146.27,148.22,147.842,245074.75,367612.125,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 14:30:00-05:00,147.95,82059,57.74647887323916,31.936026883580677,0.2221428571428561,146.27,148.22,147.86399999999998,231208.35,346812.525,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 14:45:00-05:00,148.05,101164,60.0,31.803546449968344,0.2185714285714267,146.46,148.22,147.908,213135.2,319702.80000000005,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 15:00:00-05:00,148.06,148116,61.486486486486235,31.680528904471295,0.21714285714285658,147.2,148.22,147.968,195156.55,292734.82499999995,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 15:15:00-05:00,147.81,284354,44.21768707483058,29.79931337203643,0.2135714285714272,147.33,148.22,147.968,194157.2,291235.80000000005,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
2025-02-24 15:30:00-05:00,147.72,180961,41.666666666667275,27.82276667220998,0.21499999999999936,147.44,148.22,147.918,185238.05,277857.07499999995,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,,,,0,HOLD,
